id_cliente,mes_ingresso,resposta,loja,idade,sexo,flag_aposentado,flag_bolsa_familia,flag_emprego_formal,flag_socio,qtd_consultas,rating_1,rating_2
150119,11,NA,45,32,m,0,0,1,0,0,C,8662
150120,11,NA,98,21,f,0,0,0,0,0,E,8702
150121,11,NA,48,23,f,0,0,0,0,0,D,9208
150122,11,NA,59,44,f,0,0,0,0,0,B,9461
150123,11,NA,26,33,f,0,0,0,0,0,A,6515
150124,11,NA,26,31,m,0,0,1,0,0,A,9061
150125,11,NA,45,42,f,0,1,1,0,0,B,8380
150126,11,NA,65,31,f,0,0,1,0,0,A,9127
150127,11,NA,63,45,f,0,0,0,0,0,D,9139
150128,11,NA,26,36,f,0,0,0,0,0,C,7969
150129,11,NA,118,32,f,0,0,1,0,1,E,8822
150130,11,NA,10,27,f,0,0,1,0,0,C,7607
150131,11,NA,8,27,f,0,0,1,0,0,D,8712
150132,11,NA,120,34,f,0,0,0,0,1,B,7517
150133,11,NA,121,76,m,1,0,0,0,1,E,8188
150134,11,NA,10,32,f,1,0,0,0,0,C,8739
150135,11,NA,26,36,f,0,0,1,0,0,C,8703
150136,11,NA,76,32,f,0,1,0,0,0,E,7211
150137,11,NA,122,30,f,0,0,1,0,0,B,8888
150138,11,NA,48,21,m,0,0,1,0,1,D,7161
150139,11,NA,58,31,m,0,0,1,0,0,B,8774
150140,11,NA,18,34,m,0,0,1,0,0,B,8859
150141,11,NA,76,32,m,0,0,0,0,0,B,7670
150142,11,NA,15,26,f,0,0,0,0,0,A,8929
150143,11,NA,32,32,f,0,0,1,0,0,D,8979
150144,11,NA,107,67,m,0,0,0,0,0,A,8606
150145,11,NA,26,32,f,0,0,0,0,0,E,6855
150146,11,NA,10,33,f,0,0,1,0,0,E,8069
150147,11,NA,35,20,f,0,0,0,0,0,D,8723
150148,11,NA,59,32,f,0,0,0,0,0,D,8293
150149,11,NA,122,38,m,0,0,1,0,0,B,8912
150150,11,NA,56,35,m,0,0,0,0,0,E,7407
150151,11,NA,10,36,m,0,0,1,0,0,C,9195
150152,11,NA,95,25,m,0,0,1,0,0,C,8556
150153,11,NA,26,32,m,0,0,0,0,0,E,7501
150154,11,NA,26,34,m,0,0,0,0,0,C,8880
150155,11,NA,95,29,f,0,0,0,1,0,B,8772
150156,11,NA,120,58,m,1,0,1,0,5,C,9230
150157,11,NA,10,32,f,0,0,1,1,0,E,8155
150158,11,NA,41,31,m,0,0,1,0,0,C,9464
150159,11,NA,70,26,m,0,0,1,0,0,E,8664
150160,11,NA,4,55,f,0,0,0,0,0,D,8498
150161,11,NA,35,24,m,0,0,0,0,0,E,7472
150162,11,NA,33,26,f,0,0,0,0,0,E,6776
150163,11,NA,59,31,m,0,0,1,0,0,E,9074
150164,11,NA,106,39,f,0,0,0,0,0,C,8820
150165,11,NA,88,31,f,0,0,0,0,0,D,8249
150166,11,NA,63,33,m,0,0,0,1,0,D,5231
150167,11,NA,26,32,m,0,0,1,0,0,E,8571
150168,11,NA,100,64,m,0,0,1,0,2,C,8567
150169,11,NA,26,32,m,0,0,0,0,2,E,6553
150170,11,NA,10,33,m,0,0,0,1,0,E,7843
150171,11,NA,118,31,m,0,0,0,0,0,D,9028
150172,11,NA,35,24,m,0,0,0,0,0,D,7763
150173,11,NA,14,37,f,0,0,0,1,0,A,9437
150174,11,NA,21,41,f,0,1,0,1,0,A,8886
150175,11,NA,35,25,f,0,0,0,0,0,E,7529
150176,11,NA,65,34,m,0,0,0,0,0,C,7661
150177,11,NA,94,31,m,0,0,1,0,0,C,8675
150178,11,NA,28,33,m,0,0,1,0,0,D,8136
150179,11,NA,18,32,f,0,1,0,0,0,E,8032
150180,11,NA,26,34,f,0,0,0,0,0,E,6787
150181,11,NA,44,62,f,0,0,1,1,15,E,9181
150182,11,NA,10,33,m,0,0,1,0,0,D,8695
150183,11,NA,35,25,f,0,0,1,0,0,A,6708
150184,11,NA,1,66,m,1,0,1,0,1,E,9359
150185,11,NA,78,36,f,0,0,1,1,0,E,9257
150186,11,NA,109,32,f,0,0,1,0,0,C,9351
150187,11,NA,122,28,f,0,0,0,0,0,D,8776
150188,11,NA,45,31,f,0,0,1,0,0,E,7902
150189,11,NA,70,20,f,0,0,0,0,0,D,8603
150190,11,NA,62,31,m,0,0,0,0,0,C,9396
150191,11,NA,95,27,m,0,0,0,0,0,D,7721
150192,11,NA,37,24,f,0,0,1,1,0,E,7182
150193,11,NA,38,66,m,1,0,1,1,2,C,9437
150194,11,NA,88,30,f,0,1,0,0,0,B,8577
150195,11,NA,65,34,f,0,1,1,0,0,E,8138
150196,11,NA,26,31,f,0,0,1,0,0,E,7445
150197,11,NA,118,31,m,0,0,1,0,0,E,8577
150198,11,NA,66,31,m,0,0,1,0,0,E,3750
150199,11,NA,4,33,m,0,0,1,0,0,D,7976
150200,11,NA,18,32,f,0,0,0,0,0,E,8649
150201,11,NA,65,31,f,0,0,1,1,0,D,8753
150202,11,NA,33,24,m,0,0,1,0,0,C,9131
150203,11,NA,35,25,f,0,0,0,0,0,A,9137
150204,11,NA,33,29,f,0,0,1,0,0,A,9452
150205,11,NA,35,23,f,0,0,0,0,0,B,8494
150206,11,NA,48,26,m,0,0,1,0,0,E,5683
150207,11,NA,45,24,f,0,0,0,0,0,D,9001
150208,11,NA,18,36,f,0,0,0,0,0,C,8582
150209,11,NA,35,21,m,0,0,1,0,1,C,5962
150210,11,NA,25,30,f,0,0,1,0,0,D,9011
150211,11,NA,109,35,f,0,0,1,0,0,E,8286
150212,11,NA,35,24,m,0,0,1,0,2,E,8066
150213,11,NA,31,52,f,0,0,0,0,0,C,9223
150214,11,NA,100,32,f,0,0,1,0,0,E,9408
150215,11,NA,30,32,m,0,0,0,0,0,D,9327
150216,11,NA,65,34,f,0,0,0,0,0,C,9144
150217,11,NA,26,44,f,0,0,0,0,0,E,8660
150218,11,NA,65,31,m,0,0,1,1,0,D,7168
150219,11,NA,32,32,m,0,0,0,0,0,E,7767
150220,11,NA,66,31,m,0,0,1,0,0,C,8381
150221,11,NA,10,33,m,0,0,1,0,0,B,6120
150222,11,NA,45,31,m,0,0,1,0,0,A,8809
150223,11,NA,103,32,f,0,0,1,1,0,B,9140
150224,11,NA,15,32,f,1,0,0,0,1,E,9148
150225,11,NA,1,35,f,0,0,1,0,0,E,8290
150226,11,NA,70,25,m,0,0,0,0,0,E,2139
150227,11,NA,127,39,f,0,0,1,0,0,C,8387
150228,11,NA,125,59,m,0,0,1,0,2,D,9621
150229,11,NA,130,66,NA,0,0,0,0,1,A,9739
150230,11,NA,113,26,f,0,0,0,0,0,C,7207
150231,11,NA,21,34,f,0,0,1,0,0,D,8679
150232,11,NA,32,65,m,0,0,1,0,0,B,9509
150233,11,NA,35,25,f,0,0,1,0,1,D,6135
150234,11,NA,113,24,m,0,0,0,0,0,E,8218
150235,11,NA,118,30,f,0,0,0,1,0,E,8780
150236,11,NA,109,28,m,0,0,0,0,0,C,8232
150237,11,NA,63,32,f,0,0,1,0,0,C,8428
150238,11,NA,113,28,f,0,0,1,0,0,D,8502
150239,11,NA,94,25,m,0,0,1,0,0,C,8576
150240,11,NA,45,31,m,0,0,1,0,0,D,8764
150241,11,NA,45,31,f,0,1,1,0,0,B,8454
150242,11,NA,118,27,m,0,0,1,0,0,E,7941
150243,11,NA,81,29,f,0,0,0,0,0,E,7396
150244,11,NA,109,29,f,0,0,1,0,0,C,9010
150245,11,NA,109,33,m,0,0,0,0,0,D,7026
150246,11,NA,26,30,f,0,1,0,0,0,E,7670
150247,11,NA,109,23,f,0,0,1,0,0,D,9328
150248,11,NA,94,34,f,0,0,0,0,1,C,7964
150249,11,NA,10,29,m,0,0,1,0,0,E,9500
150250,11,NA,118,30,m,0,0,1,0,0,E,8770
150251,11,NA,18,33,m,0,0,0,0,0,E,8591
150252,11,NA,26,35,f,0,0,0,0,0,C,8094
150253,11,NA,25,30,f,0,1,0,0,0,E,8712
150254,11,NA,35,27,m,0,0,0,0,0,B,9109
150255,11,NA,26,32,f,0,0,0,0,0,D,8648
150256,11,NA,18,31,f,0,0,1,0,1,C,8762
150257,11,NA,26,31,f,0,0,0,0,0,D,7958
150258,11,NA,32,36,f,0,0,1,0,0,E,9086
150259,11,NA,83,23,f,0,0,0,0,0,D,NA
150260,11,NA,112,34,m,0,0,1,0,0,E,8776
150261,11,NA,16,26,NA,0,0,0,1,0,E,8339
150262,11,NA,15,32,f,0,0,1,1,0,D,7764
150263,11,NA,59,37,f,0,1,1,0,0,E,8042
150264,11,NA,65,32,m,0,0,1,1,0,E,9485
150265,11,NA,7,40,f,0,0,1,0,0,C,7100
150266,11,NA,40,22,f,0,0,1,0,0,E,8774
150267,11,NA,26,32,f,0,1,1,0,0,C,7838
150268,11,NA,26,31,f,0,0,0,0,0,E,7350
150269,11,NA,109,32,m,0,0,1,0,0,D,7734
150270,11,NA,122,28,f,0,0,0,0,1,E,6315
150271,11,NA,10,30,f,0,1,0,0,0,D,7078
150272,11,NA,118,33,f,0,0,0,0,0,C,8479
150273,11,NA,113,20,f,1,0,1,0,0,D,8561
150274,11,NA,45,45,m,0,0,0,0,0,C,8460
150275,11,NA,25,18,NA,0,0,0,0,2,A,7708
150276,11,NA,25,70,f,0,0,1,0,2,B,9337
150277,11,NA,25,67,m,0,0,0,1,0,D,8500
150278,11,NA,26,31,m,0,0,0,0,0,E,7511
150279,11,NA,35,18,f,0,0,0,0,0,D,8487
150280,11,NA,38,40,f,0,1,1,0,0,E,7481
150281,11,NA,61,31,f,0,0,0,0,0,E,7682
150282,11,NA,26,30,m,0,0,0,0,0,C,3772
150283,11,NA,63,25,m,0,0,1,0,0,D,8564
150284,11,NA,64,20,m,0,0,1,0,0,E,8930
150285,11,NA,18,31,f,0,1,0,1,0,B,9656
150286,11,NA,75,34,f,0,0,0,0,0,B,9421
150287,11,NA,35,27,f,0,0,0,0,0,C,6914
150288,11,NA,109,30,m,0,0,1,0,0,E,8174
150289,11,NA,45,31,f,0,0,1,1,0,A,9568
150290,11,NA,76,40,m,0,0,0,0,0,A,8474
150291,11,NA,110,23,m,0,0,1,0,0,D,8503
150292,11,NA,67,36,m,0,0,0,0,0,D,8567
150293,11,NA,59,31,m,0,0,1,1,2,E,8241
150294,11,NA,10,31,f,0,1,0,0,0,D,8106
150295,11,NA,83,19,f,0,0,0,0,0,E,8299
150296,11,NA,94,30,f,0,0,1,0,0,C,9764
150297,11,NA,69,19,m,0,0,0,0,0,E,8155
150298,11,NA,70,21,f,0,0,0,0,0,C,7521
150299,11,NA,42,58,f,0,0,1,0,0,C,9420
150300,11,NA,10,30,f,0,0,1,0,0,D,8084
150301,11,NA,70,18,m,0,0,0,0,0,D,7519
150302,11,NA,83,36,m,0,0,1,0,0,E,8446
150303,11,NA,95,31,m,0,0,1,0,0,C,9435
150304,11,NA,102,31,m,0,0,1,0,0,C,9466
150305,11,NA,113,27,m,0,0,1,0,0,C,8656
150306,11,NA,25,57,m,0,0,1,0,0,E,7737
150307,11,NA,113,18,f,0,0,0,0,0,D,8457
150308,11,NA,26,29,f,0,0,1,0,0,E,8410
150309,11,NA,35,24,f,0,0,0,0,0,E,8659
150310,11,NA,71,23,NA,0,0,0,0,0,E,8369
150311,11,NA,35,22,f,0,0,0,0,0,D,9076
150312,11,NA,71,25,m,0,0,1,1,0,E,6571
150313,11,NA,73,57,m,0,0,0,0,0,E,8223
150314,11,NA,121,26,m,0,0,1,0,0,E,6766
150315,11,NA,35,30,f,0,0,0,0,0,C,7630
150316,11,NA,45,35,f,0,0,0,0,0,C,8725
150317,11,NA,35,21,m,0,0,0,0,2,C,8260
150318,11,NA,113,36,f,0,0,1,0,0,C,8532
150319,11,NA,4,34,m,0,0,1,0,2,A,9126
150320,11,NA,42,56,f,0,0,1,0,0,A,NA
150321,11,NA,122,26,m,0,0,0,0,1,E,8567
150322,11,NA,20,26,f,0,0,0,0,0,C,9087
150323,11,NA,70,24,f,0,0,1,0,0,D,8559
150324,11,NA,18,29,f,0,0,1,0,0,C,8403
150325,11,NA,98,26,m,0,0,1,0,0,D,7944
150326,11,NA,38,53,f,0,0,1,0,0,B,9526
150327,11,NA,26,35,m,0,0,1,0,0,D,9276
150328,11,NA,71,34,m,0,0,1,0,0,C,7539
150329,11,NA,46,33,m,0,0,0,0,0,E,8752
150330,11,NA,3,39,f,0,0,0,0,0,D,8301
150331,11,NA,113,24,f,0,0,1,0,0,C,7844
150332,11,NA,66,18,f,0,0,0,0,0,D,6983
150333,11,NA,56,33,f,0,0,0,0,0,B,7129
150334,11,NA,26,26,f,0,1,1,0,0,E,8317
150335,11,NA,24,30,f,0,0,0,0,0,C,9318
150336,11,NA,10,26,f,0,0,1,0,0,C,8792
150337,11,NA,70,25,f,0,0,0,0,0,A,6382
150338,11,NA,18,33,f,0,0,0,0,0,C,8632
150339,11,NA,44,31,f,0,1,1,0,0,E,8861
150340,11,NA,118,31,m,0,0,1,0,0,E,8397
150341,11,NA,85,42,m,0,0,0,1,0,E,5960
150342,11,NA,65,27,m,0,0,0,0,0,E,8375
150343,11,NA,26,29,f,0,0,0,0,1,D,5621
150344,11,NA,70,24,m,0,0,1,0,0,B,8827
150345,11,NA,10,35,f,0,0,0,0,0,A,9439
150346,11,NA,26,30,f,0,0,0,0,0,C,7378
150347,11,NA,10,41,f,0,0,0,0,0,E,8065
150348,11,NA,15,33,f,0,0,1,0,0,E,8556
150349,11,NA,35,23,f,0,0,0,0,0,E,8767
150350,11,NA,10,30,f,0,1,1,0,0,E,8952
150351,11,NA,135,26,m,0,0,1,0,0,E,7067
150352,11,NA,103,33,f,0,0,1,0,0,D,8699
150353,11,NA,15,33,m,0,0,1,0,1,D,7469
150354,11,NA,41,32,f,0,0,0,0,0,E,8530
150355,11,NA,109,61,m,1,0,0,0,10,C,9085
150356,11,NA,22,38,f,0,1,1,0,0,E,8366
150357,11,NA,65,31,m,0,0,0,0,0,C,8984
150358,11,NA,74,64,f,1,0,0,0,0,D,9332
150359,11,NA,109,30,f,0,1,1,0,0,E,6979
150360,11,NA,35,23,f,0,0,0,0,0,C,5514
150361,11,NA,78,33,NA,0,0,1,0,0,E,7586
150362,11,NA,20,34,f,0,0,0,0,0,B,8688
150363,11,NA,72,42,m,0,0,0,1,0,B,9021
150364,11,NA,83,33,f,0,1,0,0,0,E,8853
150365,11,NA,113,23,m,0,0,1,0,0,D,8918
150366,11,NA,35,25,f,0,0,0,0,36,E,6650
150367,11,NA,4,31,m,0,0,0,0,0,C,9168
150368,11,NA,12,29,f,0,0,1,1,0,C,7608
150369,11,NA,113,19,NA,0,0,0,0,0,D,8184
150370,11,NA,106,30,m,0,0,1,0,0,E,9450
150371,11,NA,74,63,f,0,1,0,1,0,A,9639
150372,11,NA,12,61,f,0,0,0,0,0,E,9229
150373,11,NA,66,30,m,0,0,0,0,0,D,8573
150374,11,NA,10,30,f,0,1,1,0,0,B,9354
150375,11,NA,76,63,m,0,0,1,0,0,E,8799
150376,11,NA,70,23,m,0,0,0,0,0,D,8338
150377,11,NA,10,34,f,0,1,1,0,0,E,6748
150378,11,NA,5,41,f,0,0,1,0,0,B,9448
150379,11,NA,70,22,f,0,0,0,0,0,D,8466
150380,11,NA,135,27,f,0,0,1,0,0,E,5026
150381,11,NA,22,31,m,0,0,0,0,0,E,7306
150382,11,NA,7,31,m,0,0,1,1,0,D,7256
150383,11,NA,66,32,f,0,0,0,0,0,D,8323
150384,11,NA,38,23,f,0,0,0,0,0,C,8737
150385,11,NA,118,18,f,0,0,0,0,0,D,8370
150386,11,NA,65,36,m,0,0,1,0,0,E,7998
150387,11,NA,63,22,f,0,0,1,0,0,B,9074
150388,11,NA,126,49,f,0,0,1,0,0,A,9711
150389,11,NA,109,18,f,0,0,0,0,0,C,8517
150390,11,NA,11,27,f,0,0,0,0,0,C,8586
150391,11,NA,50,32,f,0,0,1,0,0,C,8560
150392,11,NA,61,28,f,0,0,0,0,0,B,8489
150393,11,NA,122,59,m,0,0,0,0,0,E,8154
150394,11,NA,122,21,m,0,0,1,0,0,D,8967
150395,11,NA,26,29,f,0,1,0,1,0,E,9122
150396,11,NA,70,21,f,0,0,0,0,0,D,8975
150397,11,NA,59,33,m,0,0,1,0,0,C,7953
150398,11,NA,10,32,f,0,0,1,0,0,E,8061
150399,11,NA,113,25,f,0,0,0,0,0,A,7701
150400,11,NA,109,31,f,0,0,0,0,0,D,8097
150401,11,NA,55,33,f,0,0,0,0,0,E,7767
150402,11,NA,73,29,m,0,0,0,0,0,B,9209
150403,11,NA,45,31,m,0,0,1,0,0,E,7491
150404,11,NA,29,39,f,0,1,1,0,0,D,8643
150405,11,NA,35,21,m,0,0,0,0,0,D,6608
150406,11,NA,135,31,m,0,0,1,0,0,E,7521
150407,11,NA,63,29,m,0,0,1,0,0,A,5456
150408,11,NA,46,25,f,0,0,0,0,0,D,8611
150409,11,NA,122,58,f,0,1,0,0,0,C,8077
150410,11,NA,35,29,m,0,0,1,1,0,D,8841
150411,11,NA,113,21,f,0,0,0,0,0,E,8249
150412,11,NA,118,27,m,0,0,0,0,0,E,8036
150413,11,NA,65,30,f,0,0,1,0,0,E,7855
150414,11,NA,99,20,f,0,0,0,0,0,D,8246
150415,11,NA,41,31,f,0,0,1,0,0,E,7669
150416,11,NA,95,26,f,0,0,1,0,0,E,6052
150417,11,NA,107,32,f,0,0,0,0,0,A,9723
150418,11,NA,58,22,m,0,0,0,0,1,E,7767
150419,11,NA,73,38,f,0,0,1,1,0,E,7797
150420,11,NA,70,22,m,0,0,1,0,0,B,8703
150421,11,NA,109,20,f,0,0,1,0,0,B,8366
150422,11,NA,35,25,f,0,0,0,0,0,D,8028
150423,11,NA,26,29,f,0,0,1,0,0,E,6948
150424,11,NA,67,50,m,0,0,1,0,0,E,7631
150425,11,NA,67,32,f,0,0,1,0,0,E,8403
150426,11,NA,35,18,f,0,0,0,0,0,D,8336
150427,11,NA,109,30,f,0,0,0,0,0,D,7076
150428,11,NA,118,30,f,0,1,0,0,0,E,7313
150429,11,NA,26,33,m,0,0,0,0,0,D,8177
150430,11,NA,46,23,f,0,0,1,0,0,E,5180
150431,11,NA,118,30,m,0,0,0,0,1,C,5901
150432,11,NA,107,29,f,0,0,1,0,0,E,9666
150433,11,NA,59,29,f,0,0,1,0,1,E,NA
150434,11,NA,120,26,f,0,0,0,0,0,D,6527
150435,11,NA,98,22,m,0,0,1,0,0,E,7583
150436,11,NA,26,36,f,0,0,1,0,0,C,9382
150437,11,NA,59,29,f,0,0,0,0,0,E,7794
150438,11,NA,109,29,m,0,0,1,0,0,E,7429
150439,11,NA,26,30,m,0,0,0,0,0,E,7913
150440,11,NA,63,30,f,0,0,1,0,0,E,8017
150441,11,NA,118,29,m,0,0,0,0,0,D,8436
150442,11,NA,26,37,f,0,0,0,0,0,E,7631
150443,11,NA,135,66,m,1,1,0,0,1,E,7717
150444,11,NA,38,73,m,0,0,1,0,0,A,9718
150445,11,NA,122,26,f,0,1,1,0,0,B,9005
150446,11,NA,109,19,NA,1,0,0,0,0,D,7437
150447,11,NA,26,29,f,0,0,1,0,0,E,6783
150448,11,NA,64,21,m,0,0,0,0,0,E,8488
150449,11,NA,49,19,f,0,0,0,0,0,E,8049
150450,11,NA,1,31,f,0,0,0,0,1,D,8839
150451,11,NA,21,32,f,0,1,0,0,0,E,8773
150452,11,NA,32,43,f,0,0,1,0,0,B,8762
150453,11,NA,35,38,f,0,0,0,1,0,A,9464
150454,11,NA,30,23,f,0,0,0,0,0,C,8886
150455,11,NA,113,22,m,0,0,1,0,0,C,6590
150456,11,NA,118,41,f,0,0,1,0,0,A,9690
150457,11,NA,26,33,f,0,0,0,0,0,E,7455
150458,11,NA,10,29,f,0,0,1,0,0,C,8862
150459,11,NA,70,24,f,0,0,1,0,0,D,8659
150460,11,NA,25,62,m,0,0,1,0,0,E,9259
150461,11,NA,70,20,m,0,0,0,0,0,D,8184
150462,11,NA,95,33,f,0,1,1,0,1,A,8527
150463,11,NA,118,27,f,0,0,1,0,0,E,8683
150464,11,NA,34,61,m,0,0,0,0,0,A,9070
150465,11,NA,122,36,f,0,1,1,0,0,B,8696
150466,11,NA,26,30,m,0,0,1,0,1,E,7284
150467,11,NA,12,40,f,0,0,1,0,0,E,8648
150468,11,NA,109,26,f,0,0,0,0,0,A,9043
150469,11,NA,10,28,f,0,0,1,0,0,E,9370
150470,11,NA,35,25,f,0,0,0,0,0,E,6679
150471,11,NA,10,29,m,0,0,1,0,0,E,8302
150472,11,NA,86,35,f,0,0,0,0,0,C,8692
150473,11,NA,38,24,f,0,0,1,0,1,E,8491
150474,11,NA,63,29,m,0,0,0,0,0,E,8324
150475,11,NA,30,30,f,0,0,0,0,0,E,8040
150476,11,NA,26,30,m,0,0,1,0,0,E,7116
150477,11,NA,20,40,f,0,1,0,0,0,C,8738
150478,11,NA,75,23,f,0,0,0,0,0,D,9109
150479,11,NA,26,31,f,0,0,1,0,0,E,7724
150480,11,NA,70,37,f,0,0,0,1,0,D,9245
150481,11,NA,70,27,m,0,0,0,0,0,E,4427
150482,11,NA,21,77,m,1,0,0,1,2,B,9104
150483,11,NA,38,27,m,0,0,1,0,0,E,6162
150484,11,NA,101,32,m,0,0,0,0,0,E,7857
150485,11,NA,70,22,f,0,0,0,0,0,E,5816
150486,11,NA,23,64,f,1,0,1,0,0,B,9505
150487,11,NA,118,31,f,0,0,0,0,0,B,8729
150488,11,NA,135,26,m,0,0,1,0,0,E,8511
150489,11,NA,17,31,m,0,0,1,0,0,D,8614
150490,11,NA,26,30,f,0,0,0,1,0,B,8947
150491,11,NA,35,28,m,0,0,0,0,0,D,8496
150492,11,NA,106,31,f,0,1,0,0,0,E,8600
150493,11,NA,117,27,m,0,0,1,0,1,C,6103
150494,11,NA,89,21,f,0,0,0,0,0,B,8775
150495,11,NA,21,18,m,0,0,1,0,0,E,6884
150496,11,NA,113,38,f,0,1,0,0,0,E,6490
150497,11,NA,10,22,m,0,0,0,0,1,C,9143
150498,11,NA,37,23,m,0,0,1,0,0,C,9093
150499,11,NA,35,18,f,0,0,0,0,1,E,7234
150500,11,NA,113,26,f,0,0,1,0,0,E,6802
150501,11,NA,53,35,f,0,0,1,0,0,C,9543
150502,11,NA,135,25,f,0,0,1,0,0,D,8655
150503,11,NA,23,66,m,1,0,1,0,0,D,8694
150504,11,NA,37,23,m,0,0,1,0,0,E,8625
150505,11,NA,98,20,m,0,0,0,0,0,E,8171
150506,11,NA,65,31,f,0,1,1,1,0,E,8195
150507,11,NA,45,18,m,0,0,0,0,0,D,7682
150508,11,NA,45,21,m,0,0,0,0,0,D,7931
150509,11,NA,135,25,m,0,0,0,0,0,C,5785
150510,11,NA,38,64,f,1,0,1,0,6,A,9842
150511,11,NA,26,29,f,1,0,0,0,5,E,7874
150512,11,NA,135,57,f,0,0,1,1,0,E,9412
150513,11,NA,54,45,m,0,0,1,0,0,C,7964
150514,11,NA,26,34,f,0,1,0,0,0,A,9251
150515,11,NA,12,18,f,0,0,0,0,0,E,7858
150516,11,NA,109,31,f,0,0,1,0,0,A,8154
150517,11,NA,55,21,f,0,0,1,0,0,E,8271
150518,11,NA,109,29,m,0,0,0,1,0,B,8110
150519,11,NA,32,36,f,0,0,1,0,0,D,9190
150520,11,NA,62,25,f,0,0,0,0,0,D,7095
150521,11,NA,63,20,f,0,0,0,0,0,E,7701
150522,11,NA,25,19,f,0,0,0,0,0,D,7521
150523,11,NA,45,30,f,0,0,0,0,0,C,9218
150524,11,NA,118,28,f,0,0,0,0,0,C,9113
150525,11,NA,26,33,m,0,0,1,0,0,C,5181
150526,11,NA,127,34,f,0,0,1,0,0,A,8987
150527,11,NA,93,42,f,0,1,0,0,0,D,8693
150528,11,NA,2,53,f,0,1,0,0,0,E,NA
150529,11,NA,99,38,m,0,0,1,0,0,C,8379
150530,11,NA,54,22,m,0,0,0,0,0,E,7857
150531,11,NA,91,31,m,0,0,1,0,0,C,7963
150532,11,NA,26,28,f,0,1,0,0,0,C,7318
150533,11,NA,68,19,m,0,0,0,0,0,D,7758
150534,11,NA,118,29,m,0,0,0,1,1,E,9525
150535,11,NA,98,23,f,0,0,0,0,0,E,8276
150536,11,NA,25,67,m,0,0,0,0,0,A,9279
150537,11,NA,26,30,m,0,0,1,0,0,E,6981
150538,11,NA,26,30,m,0,0,1,0,0,E,8701
150539,11,NA,57,18,m,0,0,0,0,0,D,7628
150540,11,NA,18,30,m,0,0,1,0,0,C,9074
150541,11,NA,15,28,m,0,0,0,0,0,B,8836
150542,11,NA,59,28,f,0,0,1,0,0,D,8350
150543,11,NA,26,28,m,0,0,1,0,0,C,7768
150544,11,NA,120,29,m,0,0,0,0,0,C,8442
150545,11,NA,26,29,m,0,0,0,0,0,B,8817
150546,11,NA,28,33,f,0,0,0,0,0,B,9538
150547,11,NA,28,34,m,0,0,1,0,0,E,7412
150548,11,NA,15,30,f,0,0,1,0,0,C,9165
150549,11,NA,71,18,m,0,0,1,0,0,E,8501
150550,11,NA,26,22,m,0,0,0,0,0,C,8628
150551,11,NA,43,31,f,0,0,0,1,0,D,8701
150552,11,NA,49,18,f,0,0,0,0,0,D,8524
150553,11,NA,59,28,m,0,0,1,0,0,D,9412
150554,11,NA,10,28,f,0,0,1,1,0,E,8284
150555,11,NA,74,18,f,0,0,0,1,0,D,8167
150556,11,NA,26,38,f,0,1,0,0,0,C,8779
150557,11,NA,70,20,f,0,0,0,0,0,C,2479
150558,11,NA,12,22,m,0,0,0,0,0,C,8117
150559,11,NA,56,27,f,0,0,0,0,1,E,7253
150560,11,NA,123,77,f,1,0,0,0,0,B,9717
150561,11,NA,74,26,f,0,0,1,0,0,E,7045
150562,11,NA,35,23,f,0,0,0,0,0,D,7867
150563,11,NA,45,37,f,0,0,0,0,0,E,6601
150564,11,NA,2,40,f,0,0,0,0,0,C,8977
150565,11,NA,12,23,f,0,0,0,0,0,E,8420
150566,11,NA,17,35,f,0,1,0,0,0,E,8024
150567,11,NA,25,24,f,0,0,0,0,0,D,8683
150568,11,NA,110,21,m,0,0,1,0,0,E,8650
150569,11,NA,54,22,f,0,0,0,0,0,B,8184
150570,11,NA,44,29,f,0,0,1,0,0,A,5439
150571,11,NA,35,20,m,0,0,1,1,0,E,8497
150572,11,NA,49,34,f,0,0,0,0,0,E,8154
150573,11,NA,95,18,m,0,0,0,0,0,E,8199
150574,11,NA,10,28,f,0,0,1,0,0,B,7060
150575,11,NA,26,28,f,0,0,1,0,0,C,8207
150576,11,NA,10,27,m,0,0,0,0,0,D,6078
150577,11,NA,70,27,f,0,0,1,0,0,E,7979
150578,11,NA,59,29,f,0,1,1,0,5,E,8417
150579,11,NA,38,29,f,0,0,0,0,0,A,9265
150580,11,NA,70,24,m,0,0,1,0,0,E,8869
150581,11,NA,26,27,f,0,1,0,0,0,A,8818
150582,11,NA,118,30,f,0,0,1,0,0,B,9174
150583,11,NA,48,25,f,0,0,1,0,0,E,8261
150584,11,NA,65,34,m,0,0,1,0,0,C,7776
150585,11,NA,26,41,f,0,0,0,0,0,C,9338
150586,11,NA,70,21,f,0,0,0,0,0,B,9112
150587,11,NA,10,31,m,0,0,1,0,3,E,8667
150588,11,NA,106,39,f,0,1,0,0,0,C,9397
150589,11,NA,7,21,f,0,0,1,0,0,E,9232
150590,11,NA,100,44,m,0,0,0,0,0,A,8633
150591,11,NA,33,35,f,0,0,1,0,0,E,8370
150592,11,NA,69,46,f,0,0,1,0,0,A,9710
150593,11,NA,26,27,m,0,0,1,0,0,C,8377
150594,11,NA,10,32,f,0,0,0,0,0,E,8706
150595,11,NA,67,38,f,0,1,1,0,1,C,9270
150596,11,NA,70,22,f,1,0,1,0,0,C,6312
150597,11,NA,10,30,f,0,0,0,0,0,E,5290
